customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
3760,Bryana,Vennart,Female,73,6/9/1976,Unspecified,Financial Services,Mass Customer,N,No,18
3725,Elisha,Venny,Male,37,7/21/1970,Research Assistant II,n/a,Mass Customer,N,Yes,5
3932,Hadley,Veracruysse,Male,85,7/10/1986,Senior Editor,Financial Services,Mass Customer,N,No,11
2531,Brendan,Verbeke,Male,48,8/20/1981,Teacher,Property,High Net Worth,N,Yes,8
3002,Tracey,Verdun,Male,62,12/6/1956,Paralegal,Financial Services,Mass Customer,N,Yes,16
1955,Thornton,Vereker,Male,18,11/22/1980,Environmental Specialist,n/a,Mass Customer,N,No,11
2410,Eugenia,Verey,Female,75,8/24/1974,Geological Engineer,Manufacturing,Mass Customer,N,Yes,21
44,Neron,Verick,Male,63,10/18/1981,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,17
515,Winna,Verny,Female,55,9/4/1989,Help Desk Operator,IT,High Net Worth,N,No,8
1845,Pascal,Veronique,Male,34,1/16/1978,General Manager,Financial Services,Mass Customer,N,No,6
1980,Kenneth,Viall,Male,97,6/20/1992,Food Chemist,Health,High Net Worth,N,Yes,7
1350,Bing,Vicar,Male,10,9/30/1957,Staff Scientist,Retail,Mass Customer,N,Yes,8
2265,Brendan,Vicent,Male,55,7/29/1980,Unspecified,Property,Mass Customer,N,Yes,5
711,Audrey,Vickerman,Female,60,3/3/1972,Unspecified,n/a,Affluent Customer,N,No,7
2174,Rock,Vickerstaff,Male,32,9/21/1962,Account Executive,Argiculture,High Net Worth,N,No,11
2796,Margette,Vidyapin,Female,52,11/1/1977,Web Designer II,Manufacturing,Mass Customer,N,No,9
772,Lorianna,Vidyapin,Female,12,12/26/1998,Community Outreach Specialist,Entertainment,Mass Customer,N,No,4
2968,Lek,Viel,Male,38,11/25/1977,Human Resources Assistant III,Retail,High Net Worth,N,No,16
3888,Lusa,Vigers,Female,4,9/13/1987,Programmer Analyst I,IT,High Net Worth,N,Yes,11
1222,Barbey,Ville,Female,83,11/1/1970,Account Executive,Property,Mass Customer,N,No,19
2109,Grazia,Vinson,Female,14,4/13/1965,Account Representative II,Health,High Net Worth,N,Yes,18
3422,Lucine,Virgin,Female,38,5/6/1978,Professor,Manufacturing,Mass Customer,N,No,5
2111,Ellis,Vokes,Male,98,12/28/1973,Speech Pathologist,Property,Affluent Customer,N,Yes,12
3081,Dodi,Volker,Female,61,7/25/1971,Mechanical Systems Engineer,n/a,High Net Worth,N,Yes,9
2479,Helge,Voller,Female,81,11/6/1996,Community Outreach Specialist,Retail,Mass Customer,N,No,5
1296,Essy,Vondrak,Female,61,3/11/1989,Paralegal,Financial Services,Affluent Customer,N,Yes,9
1001,Finley,Vost,Male,63,8/27/1979,Recruiter,Retail,Mass Customer,N,No,14
2797,Agatha,Vowden,Female,6,9/10/1985,Unspecified,IT,Mass Customer,N,Yes,14
2772,Reynolds,Vreede,Male,15,10/25/1954,Quality Engineer,Property,Affluent Customer,N,Yes,13
559,Erma,Vyel,Female,39,3/5/1988,Payment Adjustment Coordinator,Retail,High Net Worth,N,Yes,16
2298,Brigham,Vyse,Male,64,10/28/1997,Environmental Tech,Property,Mass Customer,N,Yes,5
434,Raff,Waadenburg,Male,93,12/1/1995,Unspecified,Financial Services,Mass Customer,N,Yes,19
826,Marc,Waddilove,Male,92,12/25/1998,Recruiting Manager,Financial Services,Mass Customer,N,Yes,1
2215,Viola,Wadhams,Female,50,2/20/1971,Structural Engineer,Financial Services,Mass Customer,N,Yes,18
120,Sloan,Wagg,Male,80,9/2/1978,Legal Assistant,Financial Services,High Net Worth,N,Yes,4
3606,Jamima,Wainscot,Female,52,2/9/1957,Graphic Designer,n/a,High Net Worth,N,No,15
1392,Marris,Waison,Female,28,1/15/2000,Human Resources Manager,Financial Services,Mass Customer,N,No,1
746,Aldo,Waistall,Male,47,7/29/1964,Business Systems Development Analyst,n/a,Affluent Customer,N,Yes,17
1276,Farrel,Waiting,Male,24,6/7/1964,Dental Hygienist,Health,Affluent Customer,N,No,4
3987,Beckie,Wakeham,Female,18,5/29/1964,Unspecified,Argiculture,Mass Customer,N,No,7
1165,Fanni,Wakelin,Female,58,6/23/1993,Administrative Assistant IV,Financial Services,High Net Worth,N,No,2
1921,Cybill,Wakes,Female,70,12/3/1982,Accountant III,n/a,Mass Customer,N,No,17
1356,Ofella,Walbrook,Female,12,2/24/1981,Account Representative I,n/a,High Net Worth,N,No,13
185,Crosby,Walcot,Male,80,12/13/1979,Unspecified,Property,Mass Customer,N,Yes,13
3382,Burk,Walczak,Male,90,12/17/1977,Business Systems Development Analyst,n/a,High Net Worth,N,No,10
2237,Julia,Walden,Female,83,6/26/1969,Unspecified,n/a,Mass Customer,N,Yes,9
3001,Gal,Waleran,Male,48,7/22/1977,Engineer IV,Argiculture,Mass Customer,N,No,20
1574,Werner,Wall,Male,16,11/15/1995,Database Administrator I,n/a,Affluent Customer,N,Yes,2
336,Georgiana,Wallington,Female,91,1/6/1980,Unspecified,Manufacturing,High Net Worth,N,No,3
482,Gar,Wallis,Male,33,12/19/1962,Unspecified,Health,Mass Customer,N,No,20
153,Lorilyn,Walshe,Female,73,7/28/1977,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,12
2088,Ernie,Wankel,Male,2,10/9/1969,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,14
2601,Morgana,Wardel,Female,48,1/18/1975,Software Engineer III,Financial Services,Affluent Customer,N,No,13
471,Libby,Wardesworth,Female,82,1/1/1956,GIS Technical Architect,Financial Services,Affluent Customer,N,No,14
3687,Jessie,Wards,Male,84,10/14/1971,Software Engineer III,Manufacturing,Mass Customer,N,Yes,14
569,Jaime,Warkup,Male,30,1/31/1976,Analog Circuit Design manager,IT,Mass Customer,N,No,10
3940,Anna,Warmington,Female,9,11/18/1977,Sales Representative,Retail,Mass Customer,N,No,9
3186,Rora,Warre,Female,22,5/9/1997,Unspecified,n/a,Mass Customer,N,Yes,2
1007,Cord,Warriner,Male,58,6/8/1996,Unspecified,Retail,Mass Customer,N,No,5
1910,Yovonnda,Warrior,Female,20,7/13/1959,Systems Administrator I,Property,High Net Worth,N,Yes,14
1150,Bernelle,Warwick,Female,64,9/26/1975,Information Systems Manager,Financial Services,Mass Customer,N,Yes,13
3067,Veronique,Wash,Female,8,1/13/1991,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,9
809,Nevsa,Washtell,Female,83,10/23/1977,Biostatistician III,Health,Mass Customer,N,No,18
341,Jeremiah,Wasling,Male,10,8/25/1976,GIS Technical Architect,Financial Services,Mass Customer,N,No,5
1850,Dare,Wasling,Male,4,5/16/1978,Biostatistician II,Manufacturing,High Net Worth,N,No,7
1582,Francesco,Wasson,Male,32,1/14/1978,Office Assistant III,Property,Mass Customer,N,No,4
2129,Barron,Waszkiewicz,Male,26,10/7/1980,Electrical Engineer,Manufacturing,High Net Worth,N,No,3
3513,Enriqueta,Waterhowse,U,80,,Internal Auditor,IT,Affluent Customer,N,Yes,
2886,Lulu,Watkiss,Female,39,8/8/1961,Nurse Practicioner,n/a,Mass Customer,N,No,14
1454,Caesar,Wattam,Male,4,4/7/1979,Physical Therapy Assistant,Argiculture,Mass Customer,N,Yes,3
2708,Sophey,Wawer,Female,34,6/18/1980,Product Engineer,n/a,Mass Customer,N,Yes,10
3928,Kristin,Way,Female,71,4/16/1982,Unspecified,Property,Affluent Customer,N,Yes,6
2761,Agathe,Weafer,Female,78,11/11/1961,Information Systems Manager,Financial Services,Mass Customer,N,No,19
200,Hube,Weald,Male,7,2/4/1957,Physical Therapy Assistant,Property,Affluent Customer,N,Yes,19
719,Pattin,Weathey,Male,2,12/30/1953,Administrative Officer,Retail,Mass Customer,N,No,14
2388,Quincy,Weben,Male,84,5/28/1997,Cost Accountant,Financial Services,Mass Customer,N,No,1
984,Luciano,Weddup,Male,89,3/25/1954,Programmer I,Manufacturing,Affluent Customer,N,No,16
1040,Jacenta,Wedlock,Female,78,3/4/1975,Food Chemist,Health,High Net Worth,N,No,9
3934,Cherice,Wehner,Female,38,11/25/1977,Sales Associate,Manufacturing,Mass Customer,N,Yes,16
2436,Jaymie,Wellesley,Male,37,3/21/1986,Help Desk Technician,IT,Mass Customer,N,No,4
3437,Penny,Wellington,Male,79,10/20/1963,VP Marketing,Retail,High Net Worth,N,No,12
445,Timothy,Wenham,Male,91,11/13/1984,Executive Secretary,Financial Services,Mass Customer,N,No,5
1032,Maribelle,Werndly,Female,36,7/18/1978,Executive Secretary,n/a,Mass Customer,N,Yes,18
3195,Vickie,West,Female,4,3/30/1981,Tax Accountant,Manufacturing,Mass Customer,N,No,18
3789,Conn,Westberg,Male,52,8/8/1956,Civil Engineer,Manufacturing,Mass Customer,N,Yes,6
824,Fleurette,Whardley,Female,97,2/27/1977,Financial Advisor,Financial Services,Affluent Customer,N,Yes,12
1785,Marty,Whatford,Male,23,12/10/1960,Clinical Specialist,Health,Mass Customer,N,No,19
2325,Emmett,Whatsize,Male,50,1/6/1964,Database Administrator IV,Retail,High Net Worth,N,Yes,12
1193,Quintus,Whear,Male,58,1/21/1986,Safety Technician I,Retail,High Net Worth,N,No,5
1337,Damara,Wheatland,Female,15,3/8/1988,Structural Engineer,Health,Mass Customer,N,No,10
1372,Rockie,Wheldon,Male,44,7/2/1980,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,No,17
2427,Myrta,Whibley,Female,20,10/15/1998,Senior Developer,n/a,High Net Worth,N,Yes,2
246,Binny,Whight,Female,63,2/28/1991,Technical Writer,Manufacturing,High Net Worth,N,No,9
679,Yolande,Whild,Female,29,10/21/1974,Registered Nurse,Health,Mass Customer,N,No,12
1044,Frederico,Whilder,U,4,,Food Chemist,Health,High Net Worth,N,No,
3758,Naomi,Whiles,Female,71,7/30/1959,Recruiting Manager,Telecommunications,Mass Customer,N,Yes,12
738,Bunnie,Whines,Female,51,12/8/1984,Unspecified,Argiculture,Mass Customer,N,Yes,9
1273,Hieronymus,Whinray,Male,48,7/31/1974,General Manager,Financial Services,Affluent Customer,N,Yes,14
1702,Bryn,Whisby,Male,14,4/3/1956,Research Nurse,Health,Mass Customer,N,No,17
1107,Maridel,Whitby,Female,70,7/17/1974,Social Worker,Health,High Net Worth,N,No,18
965,Meggie,Whitchurch,Female,86,6/18/1997,Structural Engineer,Retail,High Net Worth,N,Yes,5
127,Merrili,Whitear,Female,81,12/3/1974,Compensation Analyst,Financial Services,Mass Customer,N,No,19
3922,Frans,Whitecross,Male,90,5/29/1981,Tax Accountant,Financial Services,Mass Customer,N,Yes,3
3488,Cristobal,Whitrod,Male,63,8/7/1975,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,9
1825,Arv,Whitsey,Male,82,2/14/1967,VP Quality Control,Financial Services,Mass Customer,N,Yes,17
1525,Philis,Whittam,Female,43,7/15/1966,Database Administrator III,Financial Services,High Net Worth,N,No,5
1275,Francisca,Whittek,Female,70,1/10/1966,General Manager,Health,Mass Customer,N,Yes,8
3226,Andi,Whittet,Female,43,3/29/1973,Unspecified,Entertainment,Affluent Customer,N,No,11
2758,Fabien,Whittlesea,Male,17,5/24/1955,Unspecified,Manufacturing,Affluent Customer,N,No,19
669,Fleur,Whittlesea,Female,73,11/2/1980,Research Associate,n/a,Mass Customer,N,No,3
1358,Gerome,Whittock,Male,8,4/11/1994,Dental Hygienist,Health,High Net Worth,N,No,6
3424,Vale,Whittuck,Female,39,2/28/1977,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,11
3306,Iggy,Whorton,Male,50,5/17/1991,Compensation Analyst,Financial Services,Mass Customer,N,No,7
3827,Cherida,Whyffen,Female,10,9/5/1976,Unspecified,Retail,Affluent Customer,N,No,8
825,Willis,Whyler,Male,17,8/15/1975,Computer Systems Analyst IV,n/a,Affluent Customer,N,Yes,16
207,Adena,Whyman,Female,9,8/10/1994,Unspecified,n/a,Mass Customer,N,No,7
1246,Ibrahim,Wibrew,Male,94,8/10/1993,Unspecified,n/a,High Net Worth,N,No,6
2058,Ronna,Wickersham,Female,99,2/4/1978,Database Administrator I,Argiculture,High Net Worth,N,No,7
3734,Trixi,Wickes,Female,46,1/7/1977,Help Desk Technician,Manufacturing,Mass Customer,N,No,21
3054,Marieann,Wickey,Female,94,7/14/1965,Operator,Manufacturing,Affluent Customer,N,No,16
1139,Shellysheldon,Wickey,Male,52,9/15/1982,Editor,Manufacturing,Mass Customer,N,Yes,16
3376,Amity,Widdall,Female,74,10/20/1982,Unspecified,Manufacturing,Mass Customer,N,No,16
538,Millicent,Wiffler,Female,33,10/21/1956,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5
1532,Marty,Wiggall,Female,27,10/26/1972,VP Accounting,Financial Services,Mass Customer,N,Yes,10
675,Sharl,Wiggin,Female,37,12/19/1976,Administrative Assistant I,Financial Services,Mass Customer,N,Yes,17
3808,Cal,Wilber,Male,66,10/11/1969,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,11
870,Hugh,Wilce,Male,63,1/29/1964,Pharmacist,Health,Mass Customer,N,No,6
708,Idalina,Wilcot,Female,31,2/15/1987,Safety Technician II,IT,Mass Customer,N,Yes,10
3063,Andrea,Wildber,Male,74,11/4/1999,VP Sales,Financial Services,Affluent Customer,N,No,2
2396,Elmira,Wildblood,Female,40,8/2/1973,Recruiter,Retail,Affluent Customer,N,Yes,7
3900,Garland,Wildsmith,Female,78,9/1/1986,GIS Technical Architect,Financial Services,Mass Customer,N,Yes,3
1232,Stillmann,Wilfling,Male,83,9/12/1959,Help Desk Operator,Property,Affluent Customer,N,No,20
2827,Shelli,Wilkennson,Female,17,7/15/1973,Unspecified,Financial Services,High Net Worth,N,No,14
2247,Gweneth,Wilkins,Female,17,1/20/1995,Teacher,Retail,High Net Worth,N,Yes,1
1022,Suzann,Wilks,Female,56,3/4/1990,Assistant Manager,Financial Services,Affluent Customer,N,Yes,14
132,Celesta,Willavoys,Female,5,7/7/1963,Web Designer I,Manufacturing,Mass Customer,N,Yes,9
293,Virgilio,Willcocks,Male,80,12/10/1989,Administrative Assistant III,Manufacturing,Mass Customer,N,Yes,20
3476,Stearn,Willerstone,Male,39,9/7/1989,Unspecified,Manufacturing,Affluent Customer,N,No,7
3676,Derk,Willingale,Male,27,12/15/1965,Health Coach I,Health,Affluent Customer,N,No,11
1662,Xenia,Willmett,Female,40,4/1/1956,Electrical Engineer,Manufacturing,High Net Worth,N,No,11
1113,Dorie,Willock,Male,45,6/24/1992,Recruiter,Property,Mass Customer,N,No,6
2197,Filip,Willows,Male,32,9/16/1993,Programmer Analyst I,Financial Services,Mass Customer,N,No,7
465,Alina,Wilsey,Female,54,3/27/1976,Developer III,Financial Services,Affluent Customer,N,Yes,14
637,Mercy,Wilsone,Female,60,9/23/1976,Health Coach I,Health,High Net Worth,N,No,13
1520,Dillie,Wilstead,Male,95,11/18/1965,Unspecified,Retail,Mass Customer,N,No,19
3334,Koralle,Winckles,Female,63,5/22/1965,VP Product Management,Health,Mass Customer,N,Yes,12
2978,Erasmus,Winckworth,Male,96,5/7/1974,Programmer IV,Manufacturing,Affluent Customer,N,No,10
2348,Keeley,Winslet,Female,2,11/7/1957,Web Designer IV,Manufacturing,Mass Customer,N,No,16
231,Basile,Winsor,Male,48,8/5/1995,Design Engineer,Financial Services,Mass Customer,N,Yes,3
1401,Ashien,Winspare,Female,68,9/30/1978,Unspecified,Financial Services,High Net Worth,N,No,10
3372,Orazio,Wissby,Male,62,9/25/1954,Unspecified,Telecommunications,High Net Worth,N,No,15
2600,Darnell,Wistance,Male,55,3/3/2001,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,1
1225,Arte,Witchell,Male,5,1/22/1988,Clinical Specialist,Health,Mass Customer,N,Yes,10
2562,Boonie,Withams,Male,98,9/26/1980,Internal Auditor,Retail,Mass Customer,N,No,13
2496,Lew,Wittleton,Male,29,8/26/1980,Web Developer II,Manufacturing,Mass Customer,N,Yes,21
885,Yancey,Wivell,Male,20,11/11/1966,Statistician IV,Financial Services,Mass Customer,N,No,18
287,Hannie,Wodham,Female,41,5/6/1985,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,4
2216,Clarinda,Woffinden,Female,29,1/2/1962,Systems Administrator II,Property,High Net Worth,N,Yes,10
3150,Morissa,Wolfendell,Female,66,10/7/1991,Sales Associate,Financial Services,Mass Customer,N,No,5
2892,Paulie,Wolffers,Male,59,5/9/1965,Junior Executive,Manufacturing,Affluent Customer,N,Yes,7
768,Alexia,Wolford,Female,5,1/14/1974,Web Developer IV,Argiculture,Affluent Customer,N,Yes,21
2422,Crysta,Woliter,Female,96,11/30/1978,Librarian,Entertainment,High Net Worth,N,No,13
1489,Mead,Wollard,Male,17,5/13/1993,Teacher,Health,Mass Customer,N,No,4
2699,Michal,Woltering,Male,93,5/25/1978,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,16
1675,Luke,Wombwell,Male,76,8/14/1955,Engineer I,Manufacturing,Affluent Customer,N,Yes,14
54,Loralyn,Wonfor,Female,2,7/24/1966,Sales Associate,Property,Mass Customer,N,Yes,18
3032,Renado,Wonfor,Male,53,8/2/1992,Analog Circuit Design manager,Health,Affluent Customer,N,Yes,5
3958,Pincus,Woodard,Male,8,4/27/1970,Actuary,Financial Services,Affluent Customer,N,Yes,16
3468,Averill,Woodbridge,Male,4,10/24/1986,Associate Professor,n/a,Mass Customer,N,No,7
968,Wayne,Woodfin,Male,96,6/16/1955,Accountant IV,IT,High Net Worth,N,Yes,16
45,Trace,Woodhead,Male,64,9/23/1975,Senior Financial Analyst,Financial Services,Mass Customer,N,No,8
391,Duffie,Woodier,Male,80,3/25/1970,Unspecified,Argiculture,Mass Customer,N,No,16
1674,Rahal,Woodman,Female,97,10/26/1977,Civil Engineer,Manufacturing,High Net Worth,N,No,20
2166,Mareah,Woodnutt,Female,78,11/9/1984,Nurse,Property,Mass Customer,N,No,16
3293,Peg,Woodstock,Female,98,1/22/1986,Automation Specialist IV,n/a,High Net Worth,N,No,17
1042,Isacco,Woodwind,Male,0,1/14/1976,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,11
3769,Kerry,Wooldridge,Male,40,1/19/1993,Desktop Support Technician,Health,High Net Worth,N,Yes,5
1876,Borden,Wooles,Male,16,5/28/1977,Recruiting Manager,Financial Services,Affluent Customer,N,No,21
3235,Leif,Woolfall,Male,88,5/15/1965,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,12
3717,Arlin,Woollacott,Male,88,12/7/1958,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,18
2168,Levon,Woollard,Male,83,11/16/1974,VP Accounting,Financial Services,Mass Customer,N,Yes,17
3998,Sarene,Woolley,U,60,,Assistant Manager,IT,High Net Worth,N,No,
2869,Gavra,Woolvin,Female,19,1/16/2001,Unspecified,Manufacturing,Affluent Customer,N,No,2
1908,Jaquelyn,Workman,Female,2,12/10/1963,Help Desk Technician,Financial Services,High Net Worth,N,Yes,6
1294,Cari,Worling,Female,31,9/28/1974,Unspecified,Manufacturing,Mass Customer,N,Yes,15
3938,Dulcy,Wormleighton,Female,25,8/6/1973,Account Executive,Financial Services,High Net Worth,N,Yes,9
3135,Titus,Worsall,Male,83,1/14/1962,Staff Scientist,Financial Services,Mass Customer,N,No,16
3050,Dinnie,Worsom,Female,90,12/4/1997,Unspecified,n/a,High Net Worth,N,No,5
1640,Erie,Worswick,Male,37,2/17/1995,Accountant I,n/a,High Net Worth,N,Yes,3
73,Minette,Worters,Female,16,5/27/1960,Teacher,n/a,Affluent Customer,N,Yes,5
3678,Tonya,Worthington,Female,52,8/6/1969,Engineer IV,Manufacturing,Mass Customer,N,No,19
3223,Tiffi,Wortt,U,44,,Database Administrator III,IT,Mass Customer,N,Yes,
3100,Peggy,Wrankling,Female,19,2/9/1954,Recruiter,n/a,Mass Customer,N,No,7
1499,Patton,Wrey,Male,88,8/18/1973,Design Engineer,Manufacturing,Mass Customer,N,Yes,11
2779,Douglas,Wrout,Male,54,2/24/1985,Unspecified,n/a,Affluent Customer,N,Yes,11
439,Lida,Wych,Female,26,7/8/1974,GIS Technical Architect,n/a,Affluent Customer,N,No,10
2439,Shelly,Yakebovitch,Female,44,10/2/1967,Unspecified,Manufacturing,Affluent Customer,N,No,15
2654,Dawn,Yakovitch,Female,83,11/28/1977,Tax Accountant,Telecommunications,Mass Customer,N,No,13
1824,Robbie,Yakubovics,Female,12,10/12/1959,Safety Technician III,Manufacturing,Affluent Customer,N,Yes,5
2645,Ado,Yaldren,Male,20,6/26/2000,Technical Writer,IT,High Net Worth,N,Yes,1
3603,Cale,Yaneev,Male,90,9/27/1954,Sales Representative,Retail,Mass Customer,N,Yes,14
1855,Foss,Yanele,Male,2,7/8/1971,Librarian,Entertainment,Mass Customer,N,Yes,18
453,Cornelius,Yarmouth,U,81,,Assistant Professor,IT,High Net Worth,N,No,
705,Eddie,Yekel,Male,48,1/16/1964,Quality Engineer,Retail,High Net Worth,N,No,14
1298,Guglielmo,Yele,Male,35,4/6/1974,Research Nurse,Health,Mass Customer,N,No,16
1716,Lou,Yellep,Female,42,1/30/1987,Senior Developer,Telecommunications,Affluent Customer,N,No,5
2720,Shirline,Yellowlee,Female,0,9/2/1983,Account Coordinator,Retail,High Net Worth,N,No,10
2836,Matilda,Yellowley,Female,80,11/14/1963,Clinical Specialist,Health,Mass Customer,N,No,16
2697,Klarika,Yerby,U,70,,Legal Assistant,IT,High Net Worth,N,No,
2452,Sophronia,Yerrill,Female,93,7/24/1975,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,17
871,Janka,Yesinin,Female,40,1/20/1992,Unspecified,n/a,Mass Customer,N,Yes,5
3672,Werner,Yglesias,Male,32,5/25/1987,Unspecified,IT,Mass Customer,N,Yes,13
3581,Lindsy,Ygo,Female,38,7/10/1957,Unspecified,n/a,Mass Customer,N,Yes,6
3525,Town,Yitzhakov,Male,55,8/16/1996,Editor,n/a,Mass Customer,N,No,2
1831,Lisle,Yokel,Male,58,11/13/1977,Social Worker,Health,Mass Customer,N,No,15
2593,Sharona,Yorkston,Female,69,7/26/1973,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,19
1445,Bettine,Yoselevitch,Female,57,3/29/1973,Web Designer II,IT,Affluent Customer,N,No,18
1154,Chase,Youd,Male,26,11/24/1974,Research Nurse,Health,Mass Customer,N,Yes,20
3898,Demetrius,Youdell,Male,91,12/27/1958,Registered Nurse,Health,Mass Customer,N,No,6
3727,Eba,Youle,U,65,,Assistant Professor,IT,Mass Customer,N,No,
378,Raquela,Yuille,Female,98,5/4/1974,Senior Developer,Retail,Mass Customer,N,No,17
3747,Valerye,Yukhtin,Female,8,2/24/1990,Web Developer IV,Manufacturing,Mass Customer,N,Yes,10
2737,Andras,Yurocjkin,Male,28,7/20/1998,Unspecified,Retail,Mass Customer,N,Yes,3
3361,Riva,Yushin,Female,68,1/20/1968,General Manager,Property,Mass Customer,N,Yes,9
